sweep,value,case_id,CL,CD,CMy,CFx,F_AD_delivered_N,physical_step,pseudo_step
alpha,-3.0,case-2e1796ec-8c78-407b-a899-87ec3aa129ad,-0.0842104391057103,0.0548270039439812,0.587044310379571,0.0548270039439812,585.6521370051944,29,0
alpha,-1.0,case-cb9a32a6-ba86-4f1d-ad09-6148b7ad8a8b,0.112787975814683,0.0528108726578696,0.494003759165233,0.0528108726578696,585.6521370051944,29,0
alpha,1.0,case-101f50c3-0ecc-40c5-aa6e-0172a2645fe6,0.307763197409177,0.0547234816545815,0.409803133067334,0.0547234816545815,585.6521370051944,29,0
alpha,3.0,case-4b6825ad-30b4-40e0-880d-fe4f3eb8bd19,0.497388326463075,0.0605195486512276,0.340712697636267,0.0605195486512276,585.6521370051944,29,0
alpha,5.0,case-62a7fbe8-384f-4665-9b54-e6f063648fce,0.682230332076076,0.0699590814789637,0.270325528376487,0.0699590814789637,585.6521370051944,29,0
alpha,7.0,case-613a231c-4b0a-4069-bf02-1286b71c4a04,0.8694787489817,0.083102949580386,0.162869970601623,0.083102949580386,585.6521370051944,29,0
alpha,7.0,case-e30a9610-248f-40af-aa9f-9f30846c419d,0.869476148330415,0.083103115970563,0.162871378365451,0.083103115970563,585.6521370051944,9,0
alpha,9.0,case-a47e6871-a282-43d6-aef8-edaadafd49a8,1.05644384118392,0.100144479058981,0.0198173124914566,0.100144479058981,585.6521370051944,29,32
alpha,11.0,case-09da495b-fbb9-4e48-9916-1a4610feb56d,1.23615173589324,0.12102370812653,-0.134702117667945,0.12102370812653,585.6521370051944,29,0
alpha,13.0,case-9facaaf0-5d15-4bb5-bc7a-e8d8f8f73ff2,1.38105156859998,0.145007676180309,-0.315140176736796,0.145007676180309,585.6521370051944,29,0
alpha,15.0,case-183d90aa-4e6f-4098-b6b1-127f2fce5ca1,1.48969397889287,0.170323107347939,-0.487979477717656,0.170323107347939,585.6521370051944,29,0
htail,-12.0,case-da4a2f75-9395-4fc7-a534-f8eefa434278,0.574727910109949,0.088669973193497,1.21801769417292,0.0886699731934969,585.6521370051944,29,1
htail,-9.0,case-4e4241bd-5255-443b-bd46-9935d495af99,0.645167561232359,0.0831529397992981,0.966504411320399,0.0831529397992981,585.6521370051944,29,0
htail,-6.0,case-0b14f0bf-5dc5-400f-8262-785fe825a9a4,0.718261769631099,0.0802895171113756,0.705051731735897,0.0802895171113756,585.6521370051944,29,0
htail,-3.0,case-17d72a5c-8c81-4e68-b7e2-7858f26bf96f,0.792914176821487,0.0801853119073768,0.437694500850773,0.0801853119073768,585.6521370051944,29,0
htail,0.0,case-e30a9610-248f-40af-aa9f-9f30846c419d,0.869476148330415,0.083103115970563,0.162871378365451,0.083103115970563,585.6521370051944,9,0
htail,3.0,case-f9a4f1ab-88bf-461a-9cc5-47f225fa20d4,0.947617777316768,0.0891723100787424,-0.118241941481563,0.0891723100787424,585.6521370051944,29,0
htail,6.0,case-2e85577a-0177-4b99-89b4-a4e092ccb825,1.02598010330975,0.0984183681345482,-0.401030742165191,0.0984183681345482,585.6521370051944,29,0
htail,9.0,case-58963732-6f49-450b-bb23-1928cbe89f02,1.10227005122521,0.110733890053782,-0.677033020523232,0.110733890053782,585.6521370051944,29,0
htail,12.0,case-15a66d25-6ab1-4096-bbbd-a87517e25bc0,1.17429375922984,0.12596152555485,-0.939048795945778,0.12596152555485,585.6521370051944,29,0
htail,15.0,case-2d8eee0c-c8c3-44d9-a9fe-001836f80faa,1.23269404576421,0.144062689516864,-1.15510542203016,0.144062689516864,585.6521370051944,29,0
thrust,0.0,case-3b70fc15-df36-464f-970c-4f82a5ce8f52,0.853993706381322,0.0763118322543319,0.149707179193071,0.0763118322543319,0.058565213700522936,29,0
thrust,0.25,case-a71ab2e0-e428-4e25-b583-a444437c3469,0.858099663017869,0.0780203135759705,0.153013645021531,0.0780203135759704,146.4130342512715,29,0
thrust,0.5,case-02d921bc-5068-40d9-96c8-d6ef07299014,0.862043083070879,0.0797223905810167,0.156299632496339,0.0797223905810167,292.82606850257014,29,0
thrust,0.75,case-1b3946ca-5757-4254-93d4-dac110325054,0.865836398468231,0.081416353433707,0.159577043647033,0.081416353433707,439.23910275388675,29,0
thrust,1.0,case-e30a9610-248f-40af-aa9f-9f30846c419d,0.869476148330415,0.083103115970563,0.162871378365451,0.083103115970563,585.6521370051944,9,0
thrust,1.25,case-0eb50376-ce67-47b9-b7d1-b783a0229ed1,0.873007327282636,0.0847807543660279,0.166151222495317,0.0847807543660279,732.0651712564929,29,0
thrust,1.5,case-600e809a-f61d-4a7a-a058-bf15b95c4038,0.876398191810681,0.0864504547372619,0.169437272549458,0.0864504547372619,878.4782055078006,29,0
thrust,2.0,case-8b604f09-e9ef-4666-9fe6-a0187834dbc2,0.882833309431675,0.08976533905083,0.17607931298153,0.08976533905083,1171.3042740104158,29,0
thrust,2.5,case-354681e9-3940-4a4f-8e8c-dc236719423a,0.888840130426708,0.0930465760195293,0.182828107312895,0.0930465760195293,1464.1303425130402,29,0
thrust,3.0,case-cbcf5285-6fdb-4680-8af3-84a039ab95f4,0.894452243420061,0.0962939207847299,0.189704701415667,0.0962939207847299,1756.956411015646,29,49
