sweep,value,case_id,CL,CD,CMy,CFx,F_AD_delivered_N,physical_step,pseudo_step
alpha,-2.0,case-b8b89b25-77ad-41f6-ab96-dd6abd0ea26e,11.8725041006738,4.6021637236146,-5.75156384896934,4.60216372361461,6221.512244676066,45,499
alpha,2.0,case-c77ec4e3-4efd-4536-a6ce-e5164c27b95e,12.8383260874393,5.76868740544151,-6.13453049290603,5.76868740544151,6221.512244676066,45,499
alpha,5.0,case-cc5b367c-e4dc-4a37-8a4a-394b0a579d84,13.316609662137,6.63046147258742,-6.30462623132757,6.63046147258742,6221.512244676066,45,499
alpha,8.0,case-41ee6b25-be62-4503-89b4-dbcd9f334baa,13.5312883467515,7.36698756012064,-6.33022908352386,7.36698756012064,6221.512244676066,45,499
alpha,11.0,case-01f7cab6-0643-4622-a904-17deb7f254c6,13.5717823833565,8.01870465100997,-6.26713982639148,8.01870465100997,6221.512244676066,45,499
alpha,14.0,case-387f40df-a941-48d9-9613-2f8ae9deb00a,13.4444577861075,8.55865365982874,-6.11698533317746,8.55865365982874,6221.512244676066,45,499
alpha,17.0,case-c7f2b811-a383-4076-b0dc-bce6212dba88,13.2767433473614,9.09038916592345,-5.96347052037765,9.09038916592345,6221.512244676066,45,499
alpha,20.0,case-c14dd229-e9c4-4f94-89fc-c40d149b9f98,13.0278827441472,9.50403517699325,-5.74729073074824,9.50403517699325,6221.512244676066,45,499
alpha,25.0,case-cd448854-a393-4369-8939-b9ad3f8beff5,12.1877225933881,9.76468108183603,-5.18529239583598,9.76468108183603,6221.512244676075,45,499
alpha,30.0,case-514e40e7-830b-447b-bd22-c228ecb1d20b,11.0147089371496,9.61462393282657,-4.4965258258896,9.61462393282657,6221.512244676066,45,499
htail,-15.0,case-84033a94-6e54-4778-9a7f-819cded75db6,13.5498031204588,7.39101253939547,-6.34661044377462,7.39101253939548,6221.512244676066,45,499
htail,-12.0,case-235c14e1-db0a-4ba9-8bfc-4f1f957512f8,13.5538759581048,7.39062351007158,-6.34709467078332,7.39062351007158,6221.512244676066,45,499
htail,-9.0,case-3b2a4c9f-08a7-4e28-b813-ce42f6883d16,13.5518224931485,7.38831513359227,-6.34581774885564,7.38831513359227,6221.512244676066,45,499
htail,-6.0,case-41ee6b25-be62-4503-89b4-dbcd9f334baa,13.5312883467515,7.36698756012064,-6.33022908352386,7.36698756012064,6221.512244676066,45,499
htail,-3.0,case-b591e117-3bdd-4235-8d7b-c193eb24b9c1,13.5470602734915,7.38702932034262,-6.34329099370161,7.38702932034262,6221.512244676066,45,499
htail,0.0,case-3b065be7-180e-4848-87fb-dda3359ca02d,13.5317679854261,7.36678762835275,-6.33053606175999,7.36678762835275,6221.512244676066,45,499
htail,3.0,case-4b830f23-b050-44ed-b430-045d38037cfb,13.5401452681505,7.37895601978952,-6.33787707694557,7.37895601978952,6221.512244676066,45,499
htail,6.0,case-645343d1-b5fd-4873-8470-c4cb7992c0f8,13.5598745241432,7.39761537281131,-6.35197840653599,7.39761537281131,6221.512244676075,45,499
htail,9.0,case-050490df-44dc-49ea-aefd-5e8343e16fd1,13.5632999920484,7.40321002294148,-6.355747990535,7.40321002294148,6221.512244676066,45,499
htail,12.0,case-49a6fe19-b13e-4801-92e2-1505679b4d85,13.5600288344313,7.39890837154096,-6.35313798416721,7.39890837154096,6221.512244676066,45,499
thrust,4.0,case-1d6d8c8b-54fb-494b-aece-fc1acf134def,8.68996160673525,3.57301608958692,-3.36611305461588,3.57301608958692,2073.8374148919856,45,4
thrust,7.0,case-08d16ca6-9605-4ff9-bf12-582cff549970,10.7497776254327,5.15745803890198,-4.57603816735642,5.15745803890198,3629.2154760610224,45,499
thrust,10.0,case-eb7ad909-3712-4520-a6d0-76a594048c79,12.4746286787137,6.52392399223677,-5.65102437236762,6.52392399223677,5184.59353723005,45,499
thrust,12.0,case-41ee6b25-be62-4503-89b4-dbcd9f334baa,13.5312883467515,7.36698756012064,-6.33022908352386,7.36698756012064,6221.512244676066,45,499
thrust,14.0,case-0742f620-e24d-4749-be13-ca707184f4cd,14.538171439009,8.17144539126047,-6.9869937861621,8.17144539126047,7258.430952122089,45,499
thrust,16.0,case-2fd3e0e9-e5d8-4806-8304-acdb0092bef0,15.5134467791398,8.92770172801838,-7.61773217913962,8.92770172801838,8295.349659568115,45,499
thrust,18.0,case-8d2c2bdb-afd2-42bc-8b86-89bc34c7fc98,16.4519386085221,9.66540579954104,-8.23712428253291,9.66540579954105,9332.268367014165,45,499
thrust,21.0,case-a64b58a1-c6e7-4f41-ba1f-a0be2e91269c,17.8265135666216,10.7381656870837,-9.14841074213994,10.7381656870837,10887.646428183221,45,499
thrust,25.0,case-96451c6d-7f39-4f20-85f0-414f3ac03d78,19.6010694446503,12.1095033537766,-10.320925711079,12.1095033537766,12961.483843075242,45,499
thrust,30.0,case-60c3b34d-cec7-4063-9bbb-6189ac340278,21.7118483324858,13.752666741148,-11.726562158717,13.752666741148,15553.780611690296,45,499
