sweep,value,case_id,CL,CD,CMy,CFx,F_AD_delivered_N,physical_step,pseudo_step
alpha,-3.0,case-a9876b60-706d-42f2-9450-19b8b274b64d,-0.0914708170606798,0.0557463805528929,0.619078836658514,0.0557463805528929,585.7951941820522,45,0
alpha,-1.0,case-2d66a05a-e001-43ff-bd62-91cd4b1a1bfa,0.107086947985529,0.0537835294361975,0.524102225342999,0.0537835294361975,585.7951941820522,45,0
alpha,1.0,case-a0609f77-5941-4f8f-a91c-6711a88aef64,0.306231556034405,0.0555687934641331,0.425988854705686,0.0555687934641331,585.7951941820522,45,0
alpha,3.0,case-511c48bd-9705-47be-a975-77a3da0ada73,0.504917290441235,0.0611869472011375,0.322525319702346,0.0611869472011375,585.7951941820522,45,0
alpha,5.0,case-d68dc54b-f0c4-4227-aef6-559e62dc0dde,0.699149691717367,0.0705899203732181,0.213262169060913,0.0705899203732181,585.7951941820522,45,0
alpha,7.0,case-a7d02011-db4b-4286-a32d-afccbfc9cdb0,0.886893743811792,0.0836629179053193,0.0968717758545762,0.0836629179053193,585.7951941820522,19,0
alpha,9.0,case-40e87a13-ed24-4b7d-b216-9d0e4a9c7e01,1.06635564321681,0.100276314346167,-0.0278668818157057,0.100276314346167,585.7951941820522,45,0
alpha,11.0,case-bb38e56b-0cf6-4ddd-84f8-cb6c31c35c08,1.23736799827676,0.120540029797659,-0.161136994200525,0.120540029797659,585.7951941820522,45,0
alpha,13.0,case-7ecaeee6-f47f-46ab-a172-e38dc93c43c3,1.37486916357903,0.144133030425043,-0.328705777823666,0.144133030425043,585.7951941820522,45,0
alpha,15.0,case-3519c646-ca4d-47d4-9cb5-ace4835623ea,1.48035635970032,0.169460639456743,-0.506096374904619,0.169460639456743,585.7951941820522,45,0
htail,-12.0,case-3e84abe5-0b4c-447a-b11c-2c6299eaaf55,0.587431360759262,0.0902514490727647,1.25230679502375,0.0902514490727647,585.7951941820522,45,0
htail,-9.0,case-ae72108d-cf64-4934-96aa-4a084ebb9553,0.661704304909037,0.0841591753447508,0.959601656043096,0.0841591753447508,585.7951941820522,45,0
htail,-6.0,case-3a576612-9522-48fb-8930-b799006f4674,0.736583942508494,0.0809955810802737,0.668676633767712,0.0809955810802737,585.7951941820522,45,0
htail,-3.0,case-7fbdeafe-7c1d-4210-9edf-fa711f124396,0.811643323275916,0.0807857941504141,0.381112137378817,0.0807857941504141,585.7951941820522,45,0
htail,0.0,case-a7d02011-db4b-4286-a32d-afccbfc9cdb0,0.886893743811792,0.0836629179053193,0.0968717758545762,0.0836629179053193,585.7951941820522,19,0
htail,3.0,case-cea3ca06-6429-4a6a-bbd8-91c751c154a2,0.961994532239729,0.0895913871604623,-0.182739367634692,0.0895913871604623,585.7951941820522,45,0
htail,6.0,case-5d0e9fa7-08dc-4c90-9c97-34f0c1a8dc6d,1.0364614135522,0.0985561457789786,-0.456461727275712,0.0985561457789786,585.7951941820522,45,0
htail,9.0,case-9317aff1-c866-42ea-a612-eba5571293cc,1.10761015096258,0.110383563655952,-0.71420328281391,0.110383563655952,585.7951941820522,45,0
htail,12.0,case-2abfad06-4496-4110-be78-e092bc5d4b76,1.172818850857,0.124955704812744,-0.947011690637406,0.124955704812743,585.7951941820522,45,3
htail,15.0,case-e5660f3b-09a8-4fc2-97b9-fb7f7d356688,1.18990642509425,0.144580681965784,-0.998420333595148,0.144580681965784,585.7951941820522,45,499
thrust,0.0,case-af1d9491-1ffa-46f4-a711-968cc3d49198,0.870612262802786,0.0771477834555478,0.0883979968813122,0.0771477834555478,0.05857951941821049,45,2
thrust,0.25,case-08a77b86-1441-48bc-98aa-7268501dd4bb,0.874904295066454,0.0788005526811435,0.0906117268057753,0.0788005526811435,146.44879854547924,45,0
thrust,0.5,case-cfbf3a9e-eaf6-458c-a4c6-463af500d103,0.879041170754752,0.080429356876675,0.0927555273547515,0.080429356876675,292.89759709099457,45,0
thrust,0.75,case-ec0bba39-2299-4633-a82f-382672f18b09,0.883044633345954,0.0820499998997584,0.094841313882646,0.0820499998997584,439.34639563653695,45,0
thrust,1.0,case-a7d02011-db4b-4286-a32d-afccbfc9cdb0,0.886893743811792,0.0836629179053193,0.0968717758545762,0.0836629179053193,585.7951941820522,19,0
thrust,1.25,case-430adaa6-eeea-4140-b9ca-cb2662ee111f,0.890649731015261,0.0852668424260715,0.09883831400781,0.0852668424260715,732.2439927275857,45,0
thrust,1.5,case-23ded5cf-504f-480c-863e-7be1f9fe8bbf,0.894298976768798,0.0868649119382667,0.100769690415314,0.0868649119382667,878.6927912731101,45,0
thrust,2.0,case-03644a2b-6358-4eff-aa0a-bcc5255a6502,0.901291818507793,0.0900380572518432,0.104502433305412,0.0900380572518432,1171.5903883641677,45,0
thrust,2.5,case-06282f0a-4bab-4cf1-8453-08250861dd88,0.907926295884506,0.0931805579687814,0.108080735776597,0.0931805579687814,1464.4879854552164,45,0
thrust,3.0,case-82fc8e76-adee-4cb2-914a-04ecf6c4061e,0.914239094171797,0.0962929625490136,0.111521159841061,0.0962929625490136,1757.3855825462742,45,0
