sweep,value,case_id,CL,CD,CMy,CFx,F_AD_delivered_N,physical_step,pseudo_step
alpha,0.0,case-6f8a5574-e88f-4634-b12b-26a17f4967ad,1.97185474969787,0.861504439186452,0.758004753493231,0.861504439186452,8222.43815285148,45,499
alpha,3.0,case-cffb42d2-c7cd-4cf2-8343-decabafb3eec,2.61229141395567,1.03333322292638,0.70617535235075,1.03333322292638,8222.43815285148,45,499
alpha,7.0,case-27eb1bd7-5f45-460c-b91d-d88ef44f7a0d,3.41978872337375,1.30630603766388,0.618227502109406,1.30630603766388,8222.43815285148,45,0
alpha,11.0,case-960c2e77-f189-4188-9297-b201602c7611,4.19007227064793,1.63418695158958,0.494474495506467,1.63418695158958,8222.43815285148,45,499
alpha,13.0,case-bcbc3e86-c7e5-4703-b123-3a8d2caf3633,4.55656923286602,1.81681578815512,0.420502351352232,1.81681578815512,8222.43815285148,45,499
alpha,15.0,case-dc7c5dd5-2442-45c8-96d1-559e471affaf,4.90633763192824,2.01203845695751,0.342173159802194,2.01203845695751,8222.43815285148,19,0
alpha,17.0,case-d910f44f-dfc0-4767-be17-dc736a9705da,5.23905064152254,2.21750770293217,0.260819344790721,2.21750770293217,8222.43815285148,45,0
alpha,19.0,case-1db09141-e212-41b3-a0b2-f26985591371,5.55178178959481,2.43129598898354,0.173673701693693,2.43129598898354,8222.43815285148,45,0
alpha,21.0,case-7965af14-1210-48bb-ae57-191e8447f6d0,5.83256388636301,2.64678441882023,0.0753804521551541,2.64678441882023,8222.43815285148,45,121
alpha,23.0,case-fdc638fa-aab5-45d0-89a5-4c31f994acb9,6.06406897797239,2.85591899484268,-0.0174872915434832,2.85591899484268,8222.43815285148,45,0
htail,-40.0,case-321e2786-368d-4976-b0c8-3ce05ddea9c5,2.40651813876461,2.36751015123326,3.7265959977708,2.36751015123326,8222.43815285148,45,499
htail,-35.0,case-551a0d59-0586-4021-8ebf-b8fda2aadd1c,2.73183060999087,2.23575584319153,3.29149216437696,2.23575584319153,8222.43815285148,45,499
htail,-30.0,case-16879130-5916-4ed1-a00c-3c86a84e2c2f,3.0770288924869,2.13071144065367,2.82522858612327,2.13071144065367,8222.43815285148,45,499
htail,-25.0,case-de085589-9a27-4a65-bbb2-77eaa6f20bb0,3.43453235013825,2.05237117208349,2.33735726923203,2.05237117208349,8222.43815285148,45,499
htail,-20.0,case-8cce36a8-8fbc-48c2-b824-2f9e305535d1,3.8041485058183,2.00159926676334,1.83056280950085,2.00159926676334,8222.43815285148,45,499
htail,-15.0,case-26135fa6-67ff-4743-9563-178f709cb767,4.17382505769598,1.97802729065825,1.32665806396902,1.97802729065825,8222.43815285148,45,499
htail,-10.0,case-01cac4a6-3903-4123-859b-46367079430e,4.54310652248395,1.98094990893582,0.825962884425943,1.98094990893582,8222.43815285148,45,499
htail,-5.0,case-dc7c5dd5-2442-45c8-96d1-559e471affaf,4.90633763192824,2.01203845695751,0.342173159802194,2.01203845695751,8222.43815285148,19,0
htail,0.0,case-2ffbc254-c596-4437-b9e9-2a8133caa30d,5.26109706550061,2.06752977043271,-0.119992058114594,2.06752977043271,8222.43815285148,45,0
htail,5.0,case-91b97519-7710-43bb-9018-4460a6ceecd6,5.5998232798692,2.14365388214038,-0.555285310016195,2.14365388214038,8222.43815285148,45,125
htail,10.0,case-e6b8110d-4696-428f-a9fd-45a0da216de9,5.9277610274469,2.23953821470673,-0.969041546114907,2.23953821470673,8222.43815285148,45,0
thrust,3.8,case-cf581eeb-88bf-4cd0-a082-fbed12cc894d,3.72532932739826,0.992136388928331,-0.0685362050640946,0.992136388928331,2055.6095382128415,45,0
thrust,7.61,case-e06e1d93-999a-4677-9a94-f948abd42b4e,4.26043427571766,1.3922033886477,0.0873193860706893,1.3922033886477,4111.219076425712,45,91
thrust,11.41,case-2e05bbdc-edd4-4578-81cc-079f8662972d,4.62135258450153,1.72138429209955,0.21810551014275,1.72138429209955,6166.828614638583,45,0
thrust,15.21,case-dc7c5dd5-2442-45c8-96d1-559e471affaf,4.90633763192824,2.01203845695751,0.342173159802194,2.01203845695751,8222.43815285148,19,0
thrust,19.01,case-e5d405c3-b463-471e-a671-67bd27abea1a,5.15853585160062,2.28112555611525,0.459663521957416,2.28112555611525,10278.047691064337,45,499
thrust,22.82,case-e3a41b9e-0429-48e2-ba81-ec3a3f82c27c,5.39289422782741,2.53558343263496,0.569080735577911,2.53558343263496,12333.65722927722,45,499
thrust,30.42,case-0c620809-66fe-48f2-a631-d43a08ff00c5,5.84112868328483,3.00875816666963,0.758958697580025,3.00875816666963,16444.87630570302,45,499
thrust,38.03,case-38998989-de64-43d1-b114-c91f4fad3441,6.25122686703569,3.43636961569404,0.94905061008311,3.43636961569404,20556.095382128773,45,0
