sweep,value,case_id,CL,CD,CMy,CFx,F_AD_delivered_N,physical_step,pseudo_step
alpha,-3.0,case-c4ed84a4-23e2-4289-b165-030f8eb5c214,-0.127935757432455,0.0427925215695395,0.588114477287058,0.0427925215695395,585.4472300331427,45,0
alpha,-1.0,case-62b8c886-93f6-4881-8651-e9d21dd3e1b7,0.0757834508518851,0.0406991590009692,0.497108357888153,0.0406991590009692,585.4472300331427,45,0
alpha,1.0,case-0b364420-54a4-4ee7-9c17-73f46c094ea7,0.281187425431316,0.0426470179165892,0.403310786581131,0.0426470179165892,585.4472300331427,45,0
alpha,3.0,case-0cbb90cb-6987-4a42-9f28-e4271597baca,0.485351679650358,0.0486443737322763,0.30436467016309,0.0486443737322762,585.4472300331427,45,0
alpha,5.0,case-6bc2998a-abe1-4299-99c2-35bf8e0fa4dc,0.685421090011163,0.0586257754982223,0.199986220154227,0.0586257754982222,585.4472300331427,45,0
alpha,7.0,case-4f848e6b-e636-4bea-8886-526ff116b8ef,0.878914770791151,0.0724245807572757,0.0891086263159891,0.0724245807572757,585.4472300331427,19,0
alpha,9.0,case-f6da43a3-2866-4853-a627-82802a4db8e4,1.0637550091731,0.0898712675428311,-0.0303208962149491,0.0898712675428311,585.4472300331427,45,0
alpha,11.0,case-9bccaf90-60ae-4ea4-a515-cc0ab61b231d,1.23744728458573,0.110890042296619,-0.161313949594091,0.110890042296618,585.4472300331427,45,0
alpha,13.0,case-4f8ede8f-ed1e-4522-b0df-872c9d47055b,1.39488964493567,0.135489823848253,-0.310239059592561,0.135489823848253,585.4472300331427,45,0
alpha,15.0,case-57947fa0-42c6-4c47-9b7a-eab95eb7ecd6,1.51276613181317,0.162978177581846,-0.478315451816823,0.162978177581846,585.4472300331427,45,0
htail,-12.0,case-f41719fe-b90a-49cf-bcc8-7a1365615736,0.579041782380056,0.0788836648480243,1.24432465370344,0.0788836648480243,585.4472300331427,45,0
htail,-9.0,case-73ac523a-943d-4121-8723-2046f6527d0a,0.653407773296033,0.0728217796974585,0.951742042347072,0.0728217796974585,585.4472300331427,45,0
htail,-6.0,case-091dc8ae-00fa-43c5-b87d-2501096bbe7a,0.72839136810101,0.0696894273321346,0.660877551005857,0.0696894273321346,585.4472300331427,45,0
htail,-3.0,case-cc798ff7-eebb-427e-a6cb-2db30cba933c,0.803566267443557,0.069512722324066,0.373341498695036,0.069512722324066,585.4472300331427,45,0
htail,0.0,case-4f848e6b-e636-4bea-8886-526ff116b8ef,0.878914770791151,0.0724245807572757,0.0891086263159891,0.0724245807572757,585.4472300331427,19,0
htail,3.0,case-653977fa-597d-4d41-af9c-5c7760d67046,0.954144521639323,0.0783887949209451,-0.190462475566535,0.0783887949209451,585.4472300331427,45,0
htail,6.0,case-6cc68a45-ded8-49e7-9ba3-aa693ba7108e,1.02872258293961,0.0873900851570579,-0.46416392839606,0.0873900851570579,585.4472300331427,45,0
htail,9.0,case-99bb3971-ea8f-4cb4-89ce-e24b2006a037,1.10002642440278,0.099258665186121,-0.722069139861523,0.099258665186121,585.4472300331427,45,0
htail,12.0,case-f1460201-b27b-465f-a142-ac76cb3ab93a,1.16547813208353,0.113876552297119,-0.955420175825341,0.113876552297119,585.4472300331427,45,0
htail,15.0,case-a78589bf-c6af-4729-b61a-d5315ad3de1c,1.18510818409805,0.133556437374986,-1.01628691984834,0.133556437374986,585.4472300331427,45,499
thrust,0.0,case-d7fc9ed1-5562-4407-8e98-69de2b6a539f,0.862832713508607,0.0665601675883606,0.0806403927355608,0.0665601675883606,0.0585447230033184,45,0
thrust,0.25,case-23adda26-4659-4f30-95f8-208f1ba4dded,0.867121919556832,0.0680351909058757,0.0828997434610848,0.0680351909058757,146.3618075082541,45,0
thrust,0.5,case-ba3fcc8b-dbae-474b-9105-82a27dae96e8,0.87121904396897,0.0695052143431095,0.0850492947924326,0.0695052143431095,292.7236150165443,45,0
thrust,0.75,case-bbff5b3d-6ab9-4754-b802-a9c7998592f2,0.875156299010103,0.0709688099984488,0.0871110659525311,0.0709688099984488,439.0854225248435,45,0
thrust,1.0,case-4f848e6b-e636-4bea-8886-526ff116b8ef,0.878914770791151,0.0724245807572757,0.0891086263159891,0.0724245807572757,585.4472300331427,19,0
thrust,1.25,case-6b9e829b-9573-4060-88b8-ade53822a567,0.882613663478171,0.0738719367003467,0.0910206039237041,0.0738719367003467,731.809037541442,45,2
thrust,1.5,case-ad83e3f7-33a9-44c1-b4bc-cf80643012fd,0.886178572448652,0.0753143705939406,0.092885780839389,0.0753143705939406,878.170845049732,45,0
thrust,2.0,case-ae49e64d-392c-428b-8ca3-12942b76baca,0.892984943268608,0.0781763483401264,0.0964680734366464,0.0781763483401264,1170.89446006633,45,0
thrust,2.5,case-1b099c1f-5a97-4c90-85d9-cb328fa87d26,0.89942865505242,0.0810065115568436,0.0998796273754611,0.0810065115568436,1463.6180750829199,45,0
thrust,3.0,case-e14c9b25-161d-4e40-8113-6cbac8da5ef5,0.905550420267204,0.0838048281033562,0.103141054862759,0.0838048281033562,1756.3416900995092,45,0
